timestamp,ecg_raw,ecg_voltage,temperature,ecg_change_percent,temp_change_celsius,bpm
1764814777.5391405,35101,1.2757,37.65,-8.480481742010356,0.11948453608247434,75
1764814777.640818,35201,1.2757,37.65,-8.480481742010356,0.11948453608247434,70
1764814777.742849,35301,1.2805,37.6,-8.136126730927545,0.06948453608247718,65
1764814777.8458462,35401,1.2757,37.79,-8.480481742010356,0.2594845360824749,61
1764814777.9478369,35501,1.2805,37.51,-8.136126730927545,-0.020515463917526233,56
1764814778.0502822,35601,1.2805,37.46,-8.136126730927545,-0.07051546391752339,56
1764814778.1520867,35701,1.2805,37.46,-8.136126730927545,-0.07051546391752339,56
1764814778.2538831,35801,1.2757,37.74,-8.480481742010356,0.20948453608247775,56
1764814778.3564196,35901,1.2805,37.6,-8.136126730927545,0.06948453608247718,56
1764814778.4585598,36001,1.2805,37.55,-8.136126730927545,0.019484536082472914,56
1764814778.5602028,36101,1.2757,37.46,-8.480481742010356,-0.07051546391752339,56
1764814778.662606,36201,1.2757,37.65,-8.480481742010356,0.11948453608247434,56
1764814778.765276,36301,1.2708,37.69,-8.832010815824077,0.15948453608247348,56
1764814778.8674304,36401,1.2757,37.55,-8.480481742010356,0.019484536082472914,56
1764814778.9704642,36501,1.2708,37.69,-8.832010815824077,0.15948453608247348,56
1764814779.07275,36601,1.2708,37.88,-8.832010815824077,0.3494845360824783,56
1764814779.1754313,36701,1.2708,37.51,-8.832010815824077,-0.020515463917526233,56
1764814779.2778456,36801,1.2708,37.65,-8.832010815824077,0.11948453608247434,56
1764814779.379852,36901,1.2708,37.51,-8.832010815824077,-0.020515463917526233,56
1764814779.482343,37001,1.2708,37.55,-8.832010815824077,0.019484536082472914,56
1764814779.5842075,37101,1.261,37.79,-9.535068963451497,0.2594845360824749,56
1764814779.6861618,37201,1.261,37.74,-9.535068963451497,0.20948453608247775,56
1764814779.788896,37301,1.261,37.55,-9.535068963451497,0.019484536082472914,56
1764814779.8920596,37401,1.261,37.97,-9.535068963451497,0.4394845360824746,56
1764814779.9946578,37501,1.2561,37.51,-9.8865980372652,-0.020515463917526233,56
1764814780.096846,37601,1.261,37.55,-9.535068963451497,0.019484536082472914,56
